CustomerID,SurveyYear,SurveyQuarter,SurveyDate,ResponseDate,RecommendationRate,CompanyRate,UserFrequency,QualityRate,PanelUsabilityRate,ReportCapability,SurveyID,SentimentScore,SentimentCategory,SentimentBucket
CRM-1509750,2022,3,2022-07-01,2022-08-30,5.0,3.0,Once a Week,3.0,3.0,I don't use it often,1789,0.0,Neutral,0 to 0.49
CRM-1482550,2022,2,2022-04-01,2022-06-14,7.0,5.0,Once a Week,4.0,4.0,I am able to report everything easily,1790,0.34,Mixed positive,0 to 0.49
CRM-1482550,2022,3,2022-07-01,2022-09-28,9.0,4.0,Once a Week,1.0,2.0,"I can pull all the numbers, but don't understand them",1791,0.0,Neutral,0 to 0.49
CRM-1482550,2022,2,2022-04-01,2022-06-23,7.0,4.0,Once a Week,4.0,3.0,I am able to report everything easily,1792,0.34,Mixed positive,0 to 0.49
CRM-1467650,2022,1,2022-01-01,2022-03-31,8.0,4.0,Once a Week,4.0,0.0,I am able to report everything easily,1793,0.34,Mixed positive,0 to 0.49
CRM-1467650,2022,3,2022-07-01,2022-07-08,6.0,3.0,Once a Week,4.0,4.0,I am able to report everything easily,1794,0.34,Mixed positive,0 to 0.49
CRM-1467650,2022,1,2022-01-01,2022-03-31,9.0,5.0,Once a Day,5.0,5.0,I am able to report everything easily,1795,0.34,Mixed positive,0 to 0.49
CRM-499900,2022,1,2022-01-01,2022-03-01,10.0,5.0,Once a Week,5.0,5.0,I tried but could not find everything I need,1796,0.0,Neutral,0 to 0.49
CRM-499900,2022,1,2022-01-01,2022-03-21,10.0,5.0,Once a Week,5.0,5.0,I tried but could not find everything I need,1797,0.0,Neutral,0 to 0.49
CRM-499900,2022,2,2022-04-01,2022-06-28,10.0,5.0,Once a Week,5.0,5.0,I don't use it often,1798,0.0,Neutral,0 to 0.49
CRM-499900,2022,1,2022-01-01,2022-03-31,9.0,5.0,Once a Week,5.0,5.0,I tried but could not find everything I need,1799,0.0,Neutral,0 to 0.49
CRM-499900,2022,3,2022-07-01,2022-09-14,8.0,4.0,Once a Month,4.0,4.0,I need someone from Insider team to provide me the report from the panel,1800,0.0,Neutral,0 to 0.49
CRM-1444700,2022,1,2022-01-01,2022-03-31,10.0,5.0,Once a Day,5.0,5.0,"I can pull all the numbers, but don't understand them",1801,0.0,Neutral,0 to 0.49
CRM-1444700,2022,3,2022-07-01,2022-08-17,8.0,5.0,Once a Day,4.0,5.0,"I can pull all the numbers, but don't understand them",1802,0.0,Neutral,0 to 0.49
CRM-1444700,2022,2,2022-04-01,2022-06-28,10.0,5.0,Once a Week,5.0,5.0,I need someone from Insider team to provide me the report from the panel,1803,0.0,Neutral,0 to 0.49
CRM-1460700,2022,3,2022-07-01,2022-09-27,7.0,4.0,Once a Week,3.0,4.0,"I can pull all the numbers, but don't understand them",1804,0.0,Neutral,0 to 0.49
CRM-1460700,2022,1,2022-01-01,2022-03-01,8.0,3.0,Once a Week,4.0,4.0,I don't use it often,1805,0.0,Neutral,0 to 0.49
CRM-1460700,2022,1,2022-01-01,2022-03-21,8.0,3.0,Once a Week,4.0,4.0,I don't use it often,1806,0.0,Neutral,0 to 0.49
CRM-1460700,2022,2,2022-04-01,2022-06-27,8.0,4.0,Once a Week,4.0,4.0,I am able to report everything easily,1807,0.34,Mixed positive,0 to 0.49
CRM-276400,2022,2,2022-04-01,2022-05-05,6.0,3.0,Once a Week,3.0,4.0,I am able to report everything easily,1808,0.34,Mixed positive,0 to 0.49
CRM-1499000,2022,2,2022-04-01,2022-06-10,10.0,5.0,Once a Day,5.0,5.0,I tried but could not find everything I need,1809,0.0,Neutral,0 to 0.49
CRM-1499000,2022,3,2022-07-01,2022-09-02,10.0,4.0,Once a Week,5.0,4.0,I tried but could not find everything I need,1810,0.0,Neutral,0 to 0.49
CRM-1499000,2022,1,2022-01-01,2022-03-01,9.0,4.0,Once a Day,4.0,4.0,I need someone from Insider team to provide me the report from the panel,1811,0.0,Neutral,0 to 0.49
CRM-1499000,2022,2,2022-04-01,2022-06-01,9.0,5.0,Once a Day,5.0,5.0,I need someone from Insider team to provide me the report from the panel,1812,0.0,Neutral,0 to 0.49
CRM-1499000,2022,3,2022-07-01,2022-09-03,9.0,4.0,Once a Day,5.0,5.0,I am able to report everything easily,1813,0.34,Mixed positive,0 to 0.49
CRM-1499000,2022,3,2022-07-01,2022-09-02,8.0,4.0,Once a Month,4.0,4.0,I don't use it often,1814,0.0,Neutral,0 to 0.49
CRM-1470050,2022,2,2022-04-01,2022-06-16,5.0,3.0,Once a Week,3.0,4.0,I am able to report everything easily,1815,0.34,Mixed positive,0 to 0.49
CRM-1470050,2022,3,2022-07-01,2022-09-14,5.0,3.0,Once a Week,4.0,3.0,I tried but could not find everything I need,1816,0.0,Neutral,0 to 0.49
CRM-1470050,2022,3,2022-07-01,2022-09-26,7.0,4.0,Once a Week,4.0,4.0,I am able to report everything easily,1817,0.34,Mixed positive,0 to 0.49
CRM-1470050,2022,3,2022-07-01,2022-09-06,7.0,3.0,Once a Day,4.0,4.0,I am able to report everything easily,1818,0.34,Mixed positive,0 to 0.49
CRM-715900,2022,2,2022-04-01,2022-06-28,8.0,5.0,Once a Week,4.0,4.0,I tried but could not find everything I need,1819,0.0,Neutral,0 to 0.49
CRM-1503000,2022,1,2022-01-01,2022-03-01,8.0,5.0,Once a Day,0.0,4.0,I am able to report everything easily,1820,0.34,Mixed positive,0 to 0.49
CRM-1503000,2022,2,2022-04-01,2022-06-06,7.0,4.0,Once a Week,4.0,3.0,I tried but could not find everything I need,1821,0.0,Neutral,0 to 0.49
CRM-1503000,2022,3,2022-07-01,2022-09-21,7.0,4.0,Once a Day,4.0,4.0,I tried but could not find everything I need,1822,0.0,Neutral,0 to 0.49
CRM-1503000,2022,2,2022-04-01,2022-06-08,7.0,3.0,Once a Month,3.0,4.0,I am able to report everything easily,1823,0.34,Mixed positive,0 to 0.49
CRM-1503000,2022,3,2022-07-01,2022-07-17,7.0,3.0,Once a Month,4.0,3.0,I need someone from Insider team to provide me the report from the panel,1824,0.0,Neutral,0 to 0.49
CRM-1445750,2022,3,2022-07-01,2022-08-08,8.0,4.0,Once a Week,4.0,3.0,I tried but could not find everything I need,1825,0.0,Neutral,0 to 0.49
CRM-1445750,2022,3,2022-07-01,2022-08-05,7.0,3.0,Once a Month,4.0,3.0,I am able to report everything easily,1826,0.34,Mixed positive,0 to 0.49
CRM-1445750,2022,3,2022-07-01,2022-07-28,9.0,3.0,Once a Week,3.0,4.0,I am able to report everything easily,1827,0.34,Mixed positive,0 to 0.49
CRM-160300,2022,2,2022-04-01,2022-06-29,10.0,5.0,Once a Week,5.0,5.0,I need someone from Insider team to provide me the report from the panel,1828,0.0,Neutral,0 to 0.49
CRM-160300,2022,3,2022-07-01,2022-08-11,8.0,4.0,Once a Week,4.0,4.0,I tried but could not find everything I need,1829,0.0,Neutral,0 to 0.49
CRM-160300,2022,1,2022-01-01,2022-03-30,10.0,5.0,Once a Week,5.0,5.0,I need someone from Insider team to provide me the report from the panel,1830,0.0,Neutral,0 to 0.49
CRM-1477350,2022,1,2022-01-01,2022-03-01,8.0,3.0,Once a Day,3.0,4.0,I don't use it often,1831,0.0,Neutral,0 to 0.49
CRM-1477350,2022,1,2022-01-01,2022-03-21,8.0,3.0,Once a Day,3.0,4.0,I don't use it often,1832,0.0,Neutral,0 to 0.49
CRM-1477350,2022,2,2022-04-01,2022-06-30,9.0,4.0,Once a Day,4.0,4.0,I don't use it often,1833,0.0,Neutral,0 to 0.49
CRM-1477350,2022,3,2022-07-01,2022-09-01,9.0,4.0,Once a Day,4.0,4.0,I don't use it often,1834,0.0,Neutral,0 to 0.49
CRM-1517700,2022,3,2022-07-01,2022-09-26,9.0,5.0,Once a Week,4.0,2.0,I tried but could not find everything I need,1835,0.0,Neutral,0 to 0.49
CRM-1459100,2022,2,2022-04-01,2022-06-14,8.0,5.0,Once a Day,5.0,4.0,I need someone from Insider team to provide me the report from the panel,1836,0.0,Neutral,0 to 0.49
CRM-1459100,2022,3,2022-07-01,2022-08-12,9.0,5.0,Once a Week,4.0,5.0,I need someone from Insider team to provide me the report from the panel,1837,0.0,Neutral,0 to 0.49
CRM-1459100,2022,1,2022-01-01,2022-02-01,7.0,4.0,Once a Day,4.0,4.0,I don't use it often,1838,0.0,Neutral,0 to 0.49
CRM-1459100,2022,2,2022-04-01,2022-05-09,9.0,4.0,Once a Day,4.0,4.0,I need someone from Insider team to provide me the report from the panel,1839,0.0,Neutral,0 to 0.49
CRM-1459100,2022,3,2022-07-01,2022-08-11,9.0,4.0,Once a Day,4.0,4.0,I need someone from Insider team to provide me the report from the panel,1840,0.0,Neutral,0 to 0.49
CRM-1459100,2022,1,2022-01-01,2022-03-01,8.0,4.0,Once a Week,4.0,0.0,I need someone from Insider team to provide me the report from the panel,1841,0.0,Neutral,0 to 0.49
CRM-1459100,2022,2,2022-04-01,2022-05-09,8.0,4.0,Once a Week,4.0,3.0,I need someone from Insider team to provide me the report from the panel,1842,0.0,Neutral,0 to 0.49
CRM-1459100,2022,3,2022-07-01,2022-08-10,8.0,4.0,Once a Week,4.0,4.0,I don't use it often,1843,0.0,Neutral,0 to 0.49
CRM-1493300,2022,3,2022-07-01,2022-09-24,8.0,4.0,Once a Month,4.0,4.0,I don't use it often,1844,0.0,Neutral,0 to 0.49
CRM-1493300,2022,3,2022-07-01,2022-09-23,6.0,3.0,Once a Week,3.0,3.0,I need someone from Insider team to provide me the report from the panel,1845,0.0,Neutral,0 to 0.49
CRM-631850,2022,3,2022-07-01,2022-09-23,9.0,5.0,Once a Day,5.0,5.0,I am able to report everything easily,1846,0.34,Mixed positive,0 to 0.49
CRM-631850,2022,3,2022-07-01,2022-09-29,10.0,5.0,Once a Week,5.0,5.0,I need someone from Insider team to provide me the report from the panel,1847,0.0,Neutral,0 to 0.49
CRM-1449400,2022,2,2022-04-01,2022-06-29,10.0,5.0,Once a Day,5.0,5.0,I am able to report everything easily,1848,0.34,Mixed positive,0 to 0.49
CRM-172100,2022,1,2022-01-01,2022-03-01,9.0,4.0,Once a Day,4.0,3.0,I don't use it often,1849,0.0,Neutral,0 to 0.49
CRM-172100,2022,3,2022-07-01,2022-08-05,10.0,5.0,Once a Day,5.0,3.0,I tried but could not find everything I need,1850,0.0,Neutral,0 to 0.49
CRM-172100,2022,1,2022-01-01,2022-03-01,8.0,4.0,Once a Week,4.0,4.0,I need someone from Insider team to provide me the report from the panel,1851,0.0,Neutral,0 to 0.49
CRM-172100,2022,2,2022-04-01,2022-06-23,9.0,5.0,Once a Day,5.0,5.0,I need someone from Insider team to provide me the report from the panel,1852,0.0,Neutral,0 to 0.49
CRM-172100,2022,3,2022-07-01,2022-09-27,9.0,5.0,Once a Week,5.0,5.0,I need someone from Insider team to provide me the report from the panel,1853,0.0,Neutral,0 to 0.49
CRM-615000,2022,2,2022-04-01,2022-04-18,8.0,4.0,Once a Week,4.0,4.0,I need someone from Insider team to provide me the report from the panel,1854,0.0,Neutral,0 to 0.49
CRM-1478500,2022,1,2022-01-01,2022-03-01,7.0,4.0,Once a Week,4.0,4.0,I am able to report everything easily,1855,0.34,Mixed positive,0 to 0.49
CRM-1478500,2022,1,2022-01-01,2022-03-21,7.0,4.0,Once a Week,4.0,4.0,I am able to report everything easily,1856,0.34,Mixed positive,0 to 0.49
CRM-1495500,2022,1,2022-01-01,2022-03-21,6.0,4.0,Once a Week,4.0,4.0,I need someone from Insider team to provide me the report from the panel,1857,0.0,Neutral,0 to 0.49
CRM-1495500,2022,2,2022-04-01,2022-05-31,7.0,3.0,Once a Day,3.0,4.0,I need someone from Insider team to provide me the report from the panel,1858,0.0,Neutral,0 to 0.49
CRM-1495500,2022,3,2022-07-01,2022-09-20,10.0,5.0,Once a Day,5.0,5.0,"I can pull all the numbers, but don't understand them",1859,0.0,Neutral,0 to 0.49
CRM-1495500,2022,1,2022-01-01,2022-03-01,9.0,5.0,Once a Day,5.0,5.0,I need someone from Insider team to provide me the report from the panel,1860,0.0,Neutral,0 to 0.49
CRM-1495500,2022,1,2022-01-01,2022-03-21,9.0,5.0,Once a Day,5.0,5.0,I need someone from Insider team to provide me the report from the panel,1861,0.0,Neutral,0 to 0.49
CRM-1495500,2022,2,2022-04-01,2022-06-22,6.0,3.0,Once a Week,4.0,3.0,I am able to report everything easily,1862,0.34,Mixed positive,0 to 0.49
CRM-1495500,2022,3,2022-07-01,2022-09-13,7.0,4.0,Once a Week,4.0,4.0,I am able to report everything easily,1863,0.34,Mixed positive,0 to 0.49
CRM-1242200,2022,1,2022-01-01,2022-03-01,10.0,5.0,Once a Day,5.0,5.0,I am able to report everything easily,1864,0.34,Mixed positive,0 to 0.49
CRM-1242200,2022,1,2022-01-01,2022-03-21,10.0,5.0,Once a Day,5.0,5.0,I am able to report everything easily,1865,0.34,Mixed positive,0 to 0.49
CRM-1242200,2022,2,2022-04-01,2022-05-11,10.0,5.0,Once a Week,5.0,5.0,I am able to report everything easily,1866,0.34,Mixed positive,0 to 0.49
CRM-1242200,2022,2,2022-04-01,2022-05-18,10.0,5.0,Once a Day,5.0,5.0,I am able to report everything easily,1867,0.34,Mixed positive,0 to 0.49
CRM-1242200,2022,3,2022-07-01,2022-09-05,10.0,5.0,Once a Week,5.0,5.0,I am able to report everything easily,1868,0.34,Mixed positive,0 to 0.49
CRM-1242200,2022,2,2022-04-01,2022-05-11,7.0,3.0,Once a Day,4.0,4.0,I don't use it often,1869,0.0,Neutral,0 to 0.49
CRM-1242200,2022,2,2022-04-01,2022-05-18,10.0,5.0,Once a Day,5.0,5.0,I am able to report everything easily,1870,0.34,Mixed positive,0 to 0.49
CRM-1242200,2022,3,2022-07-01,2022-07-27,10.0,5.0,Once a Day,5.0,5.0,I am able to report everything easily,1871,0.34,Mixed positive,0 to 0.49
CRM-1455300,2022,1,2022-01-01,2022-03-29,2.0,2.0,Once a Day,2.0,2.0,"I can pull all the numbers, but don't understand them",1872,0.0,Neutral,0 to 0.49
CRM-1455300,2022,2,2022-04-01,2022-06-13,8.0,4.0,Once a Week,4.0,3.0,I am able to report everything easily,1873,0.34,Mixed positive,0 to 0.49
CRM-1455300,2022,3,2022-07-01,2022-09-20,8.0,4.0,Once a Month,4.0,3.0,I need someone from Insider team to provide me the report from the panel,1874,0.0,Neutral,0 to 0.49
CRM-1455300,2022,2,2022-04-01,2022-04-15,6.0,4.0,Once a Day,3.0,2.0,"I can pull all the numbers, but don't understand them",1875,0.0,Neutral,0 to 0.49
CRM-1455300,2022,3,2022-07-01,2022-09-19,9.0,4.0,Once a Day,4.0,3.0,I tried but could not find everything I need,1876,0.0,Neutral,0 to 0.49
CRM-289850,2022,1,2022-01-01,2022-03-01,10.0,5.0,Once a Day,5.0,5.0,I am able to report everything easily,1877,0.34,Mixed positive,0 to 0.49
CRM-289850,2022,1,2022-01-01,2022-03-21,10.0,5.0,Once a Day,5.0,5.0,I am able to report everything easily,1878,0.34,Mixed positive,0 to 0.49
CRM-289850,2022,2,2022-04-01,2022-06-02,8.0,4.0,Once a Month,4.0,4.0,I am able to report everything easily,1879,0.34,Mixed positive,0 to 0.49
CRM-289850,2022,1,2022-01-01,2022-03-21,9.0,5.0,Once a Day,5.0,5.0,I am able to report everything easily,1880,0.34,Mixed positive,0 to 0.49
CRM-1453900,2022,2,2022-04-01,2022-06-03,8.0,4.0,Once a Day,4.0,4.0,I don't use it often,1881,0.0,Neutral,0 to 0.49
CRM-1453900,2022,3,2022-07-01,2022-09-08,8.0,4.0,Once a Day,3.0,3.0,I tried but could not find everything I need,1882,0.0,Neutral,0 to 0.49
CRM-1453900,2022,1,2022-01-01,2022-03-01,10.0,4.0,Once a Day,4.0,4.0,I don't use it often,1883,0.0,Neutral,0 to 0.49
CRM-1453900,2022,1,2022-01-01,2022-03-21,10.0,4.0,Once a Day,4.0,4.0,I don't use it often,1884,0.0,Neutral,0 to 0.49
CRM-1453900,2022,2,2022-04-01,2022-05-31,10.0,5.0,Once a Day,5.0,5.0,I am able to report everything easily,1885,0.34,Mixed positive,0 to 0.49
CRM-1453900,2022,3,2022-07-01,2022-07-06,9.0,4.0,Once a Day,4.0,4.0,I don't use it often,1886,0.0,Neutral,0 to 0.49
CRM-1451200,2022,2,2022-04-01,2022-04-01,4.0,4.0,Once a Day,3.0,4.0,I am able to report everything easily,1887,0.34,Mixed positive,0 to 0.49
CRM-1451200,2022,2,2022-04-01,2022-04-25,8.0,4.0,Once a Day,4.0,3.0,I tried but could not find everything I need,1888,0.0,Neutral,0 to 0.49
CRM-1451200,2022,3,2022-07-01,2022-08-29,8.0,4.0,Once a Day,4.0,3.0,I need someone from Insider team to provide me the report from the panel,1889,0.0,Neutral,0 to 0.49
CRM-1451200,2022,2,2022-04-01,2022-04-25,7.0,4.0,Once a Day,4.0,4.0,I tried but could not find everything I need,1890,0.0,Neutral,0 to 0.49
CRM-1451200,2022,3,2022-07-01,2022-08-29,7.0,4.0,Once a Day,4.0,4.0,I am able to report everything easily,1891,0.34,Mixed positive,0 to 0.49
CRM-1476750,2022,1,2022-01-01,2022-02-01,10.0,5.0,Once a Week,5.0,4.0,I need someone from Insider team to provide me the report from the panel,1892,0.0,Neutral,0 to 0.49
CRM-1476750,2022,2,2022-04-01,2022-06-07,10.0,5.0,Once a Day,5.0,4.0,I am able to report everything easily,1893,0.34,Mixed positive,0 to 0.49
CRM-1476750,2022,3,2022-07-01,2022-09-13,7.0,4.0,Once a Day,3.0,3.0,I tried but could not find everything I need,1894,0.0,Neutral,0 to 0.49
CRM-1476750,2022,2,2022-04-01,2022-06-07,10.0,5.0,Once a Day,5.0,5.0,I need someone from Insider team to provide me the report from the panel,1895,0.0,Neutral,0 to 0.49
CRM-203250,2022,1,2022-01-01,2022-02-01,7.0,3.0,Once a Week,3.0,3.0,"I can pull all the numbers, but don't understand them",1896,0.0,Neutral,0 to 0.49
CRM-203250,2022,1,2022-01-01,2022-03-30,6.0,3.0,Once a Week,3.0,2.0,"I can pull all the numbers, but don't understand them",1897,0.0,Neutral,0 to 0.49
CRM-203250,2022,2,2022-04-01,2022-06-29,7.0,4.0,Once a Week,3.0,3.0,I am able to report everything easily,1898,0.34,Mixed positive,0 to 0.49
CRM-203250,2022,2,2022-04-01,2022-04-20,7.0,4.0,Once a Month,3.0,4.0,"I can pull all the numbers, but don't understand them",1899,0.0,Neutral,0 to 0.49
CRM-203250,2022,3,2022-07-01,2022-09-14,10.0,5.0,Once a Week,4.0,3.0,"I can pull all the numbers, but don't understand them",1900,0.0,Neutral,0 to 0.49
CRM-1492800,2022,2,2022-04-01,2022-06-01,2.0,2.0,Once a Week,4.0,4.0,I tried but could not find everything I need,1901,0.0,Neutral,0 to 0.49
CRM-1492800,2022,3,2022-07-01,2022-08-05,3.0,2.0,Once a Week,2.0,2.0,"I can pull all the numbers, but don't understand them",1902,0.0,Neutral,0 to 0.49
CRM-1492800,2022,1,2022-01-01,2022-02-01,8.0,4.0,Once a Day,4.0,3.0,"I can pull all the numbers, but don't understand them",1903,0.0,Neutral,0 to 0.49
CRM-1492800,2022,3,2022-07-01,2022-08-15,10.0,5.0,Once a Day,4.0,3.0,I need someone from Insider team to provide me the report from the panel,1904,0.0,Neutral,0 to 0.49
CRM-1384400,2022,2,2022-04-01,2022-06-30,7.0,3.0,Once a Day,3.0,3.0,I need someone from Insider team to provide me the report from the panel,1905,0.0,Neutral,0 to 0.49
CRM-1384400,2022,3,2022-07-01,2022-09-27,7.0,4.0,Once a Day,4.0,3.0,I need someone from Insider team to provide me the report from the panel,1906,0.0,Neutral,0 to 0.49
CRM-1384400,2022,1,2022-01-01,2022-02-01,8.0,4.0,Once a Day,4.0,4.0,I tried but could not find everything I need,1907,0.0,Neutral,0 to 0.49
CRM-1384400,2022,1,2022-01-01,2022-03-21,8.0,4.0,Once a Day,4.0,4.0,I tried but could not find everything I need,1908,0.0,Neutral,0 to 0.49
CRM-1384400,2022,1,2022-01-01,2022-03-21,7.0,4.0,Once a Day,4.0,3.0,I tried but could not find everything I need,1909,0.0,Neutral,0 to 0.49
CRM-1492850,2022,2,2022-04-01,2022-05-06,7.0,4.0,Once a Week,4.0,4.0,I am able to report everything easily,1910,0.34,Mixed positive,0 to 0.49
CRM-1484000,2022,1,2022-01-01,2022-03-31,10.0,5.0,Once a Day,5.0,5.0,I am able to report everything easily,1911,0.34,Mixed positive,0 to 0.49
CRM-1513800,2022,2,2022-04-01,2022-06-28,9.0,5.0,Once a Month,5.0,5.0,"I can pull all the numbers, but don't understand them",1912,0.0,Neutral,0 to 0.49
CRM-1543550,2022,3,2022-07-01,2022-09-29,10.0,5.0,Once a Week,5.0,5.0,"I can pull all the numbers, but don't understand them",1913,0.0,Neutral,0 to 0.49
CRM-712600,2022,2,2022-04-01,2022-06-27,7.0,4.0,Once a Day,4.0,4.0,I am able to report everything easily,1914,0.34,Mixed positive,0 to 0.49
CRM-714500,2022,2,2022-04-01,2022-06-30,8.0,4.0,Once a Day,4.0,4.0,I am able to report everything easily,1915,0.34,Mixed positive,0 to 0.49
CRM-714600,2022,3,2022-07-01,2022-09-14,8.0,5.0,Once a Day,4.0,4.0,I need someone from Insider team to provide me the report from the panel,1916,0.0,Neutral,0 to 0.49
CRM-714750,2022,1,2022-01-01,2022-03-21,0.0,1.0,Once a Day,1.0,3.0,"I can pull all the numbers, but don't understand them",1917,0.0,Neutral,0 to 0.49
CRM-590150,2022,3,2022-07-01,2022-09-29,8.0,4.0,Once a Week,4.0,4.0,I am able to report everything easily,1918,0.34,Mixed positive,0 to 0.49
CRM-590150,2022,2,2022-04-01,2022-06-27,8.0,4.0,Once a Day,4.0,4.0,I tried but could not find everything I need,1919,0.0,Neutral,0 to 0.49
CRM-590150,2022,1,2022-01-01,2022-03-01,6.0,3.0,Once a Day,4.0,4.0,I am able to report everything easily,1920,0.34,Mixed positive,0 to 0.49
CRM-590150,2022,1,2022-01-01,2022-03-21,6.0,3.0,Once a Day,4.0,4.0,I am able to report everything easily,1921,0.34,Mixed positive,0 to 0.49
CRM-590150,2022,2,2022-04-01,2022-06-30,7.0,4.0,Once a Day,4.0,4.0,I am able to report everything easily,1922,0.34,Mixed positive,0 to 0.49
CRM-617450,2022,3,2022-07-01,2022-09-15,7.0,4.0,Once a Day,3.0,3.0,"I can pull all the numbers, but don't understand them",1923,0.0,Neutral,0 to 0.49
CRM-617450,2022,3,2022-07-01,2022-09-30,8.0,4.0,Once a Week,3.0,4.0,I am able to report everything easily,1924,0.34,Mixed positive,0 to 0.49
CRM-608250,2022,3,2022-07-01,2022-09-21,8.0,4.0,Once a Week,4.0,4.0,"I can pull all the numbers, but don't understand them",1925,0.0,Neutral,0 to 0.49
CRM-608250,2022,1,2022-01-01,2022-03-28,9.0,5.0,Once a Day,4.0,3.0,I am able to report everything easily,1926,0.34,Mixed positive,0 to 0.49
CRM-608250,2022,3,2022-07-01,2022-09-21,8.0,4.0,Once a Day,4.0,4.0,I need someone from Insider team to provide me the report from the panel,1927,0.0,Neutral,0 to 0.49
CRM-608250,2022,3,2022-07-01,2022-07-12,7.0,4.0,Once a Day,4.0,5.0,I need someone from Insider team to provide me the report from the panel,1928,0.0,Neutral,0 to 0.49
CRM-480100,2022,3,2022-07-01,2022-09-26,8.0,4.0,Once a Week,3.0,3.0,I tried but could not find everything I need,1929,0.0,Neutral,0 to 0.49
